ID;EXTERNAL_ID;Успешных платежей за 180 дней
35210;88695515@88695515|phiz-gate-gorod-sb;0
7713;78266441@292101001|phiz-gate-gorod-sb;0
6810;29523648@29523648|phiz-gate-gorod-sb;0
72354;115583505@134576260|urn:sbrfsystems:52-isppn;0
80509;37805674@56115671|gorod-bajkal;0
111045;Org_29932@3536|urn:sbrfsystems:99-rbc;0
103462;166676-54@166676-54|urn:sbrfsystems:54-asbil;0
103500;166743-46@166743-46|urn:sbrfsystems:54-asbil;0
30041;87377092@87377092|phiz-gate-gorod-sb;0
82600;85657368@85657398|urn:sbrfsystems:55-isppn;0
104121;168520-54@168520-54|urn:sbrfsystems:54-asbil;0
109431;134723561@134724591|urn:sbrfsystems:52-isppn;0
96605;47583574@47831928|urn:sbrfsystems:55-isppn;0
67691;103046021@103046021|phiz-gate-gorod-sb;0
44027;KMN8635@ASBC|phiz-gate-cpfl-dvb;0
99833;122727-48@122727-48|urn:sbrfsystems:54-asbil;0
35025;67315933@68312028|phiz-gate-cpfl-skb;0
114945;174522802@174777040|phiz-gate-gorod;0
116257;86531271@86531400|phiz-gate-cpfl-skb;0
103822;167597-48@167597-48|urn:sbrfsystems:54-asbil;0
99029;108227-69@108227-69|urn:sbrfsystems:54-asbil;0
100437;134749-56@134749-56|urn:sbrfsystems:54-asbil;0
48944;3312202474@3312202471|urn:sbrfsystems:49-ufo;0
80901;167397652@167397693|phiz-gate-gorod;0
99463;117871-05@117871-05|urn:sbrfsystems:54-asbil;0
103653;167289-54@167289-54|urn:sbrfsystems:54-asbil;0
116534;171333-54@171333-54|urn:sbrfsystems:54-asbil;0
116299;114756-69@114756-69|urn:sbrfsystems:54-asbil;0
7111;63792538@63792538|phiz-gate-gorod-sb;0
76574;17317497@98131800|gorod-altaj;0
74421;96668017@134077867|urn:sbrfsystems:52-isppn;0
114436;98826392@98826536|urn:sbrfsystems:55-isppn;0
80673;13694520941@12374093455|urn:sbrfsystems:49-ufo;0
73048;132600518@134015853|urn:sbrfsystems:52-isppn;0
30786;87786316@87786316|phiz-gate-gorod-sb;0
65312;57857407@57857702|gorod-bajkal;0
102842;163268-56@163268-56|urn:sbrfsystems:54-asbil;0
7228;66123565@66123565|phiz-gate-gorod-sb;0
71390;TTT81391@ASBC|phiz-gate-cpfl-dvb;0
65643;VLD_N122@VLD_N122|urn:sbrfsystems:42-yenisei;0
110124;2432@4785|urn:sbrfsystems:99-rbc;0
48041;10986379852@10986367487|urn:sbrfsystems:49-ufo;0
5658;61107110@61107110|phiz-gate-gorod-sb;0
5541;44282672@44282672|phiz-gate-gorod-sb;0
98943;8066075881@8066075869|urn:sbrfsystems:49-ufo;0
112588;TTTC88567@ASBC|phiz-gate-cpfl-dvb;0
102491;160886-56@160886-56|urn:sbrfsystems:54-asbil;0
117490;16630051403@16630031039|urn:sbrfsystems:49-ufo;0
74846;133018362@134711093|urn:sbrfsystems:52-isppn;0
72820;126952124@127243347|urn:sbrfsystems:52-isppn;0
108347;KRV_BDS7@KRV_BDS7|urn:sbrfsystems:42-yenisei;0
110511;3276@5256|urn:sbrfsystems:99-rbc;0
68658;104802714@104802714|phiz-gate-gorod-sb;0
111458;Org_33221@3931|urn:sbrfsystems:99-rbc;0
56725;10202894176@10075239871|urn:sbrfsystems:49-ufo;0
115026;TTT928635@ASBC|phiz-gate-cpfl-dvb;0
111013;Org_29900@3504|urn:sbrfsystems:99-rbc;0
7716;78259499@78259499|phiz-gate-gorod-sb;0
98958;36576_07927_00_01@36576|urn:sbrfsystems:44-cpfl;0
105184;91549-54@91549-54|urn:sbrfsystems:54-asbil;0
98499;10716661253@10682303295|urn:sbrfsystems:49-ufo;0
109336;4698721@121807689|urn:sbrfsystems:55-isppn;0
35244;67407392@67407392|phiz-gate-gorod-sb;0
45828;42881964@42881964|phiz-gate-gorod-sb;0
47278;1751_00835_00_01@1751|phiz-gate-cpfl-cchb;0
4628;61119943@61119943|phiz-gate-gorod-sb;0
103442;166537-11@166537-11|urn:sbrfsystems:54-asbil;0
99914;125279-56@125279-56|urn:sbrfsystems:54-asbil;0
4770;14502619@14502619|phiz-gate-gorod-sb;0
3950;44342801@44342801|phiz-gate-gorod-sb;0
69444;70180772@70180937|urn:sbrfsystems:55-isppn;0
114596;12667332@108859500|urn:sbrfsystems:55-isppn;0
85167;158394-69@158394-69|urn:sbrfsystems:54-asbil;0
49118;3952661022@3952661011|urn:sbrfsystems:49-ufo;0
52201;DSUR9070@ASBC|phiz-gate-cpfl-dvb;0
7482;75968396@75968396|phiz-gate-gorod-sb;0
85146;158366-54@158366-54|urn:sbrfsystems:54-asbil;0
112786;22160_53164_00_01@22160|phiz-gate-cpfl-cchb;0
111671;Org_33592@4168|urn:sbrfsystems:99-rbc;0
80293;37397295@52836012|gorod-bajkal;0
113508;102200929@102201498|urn:sbrfsystems:55-isppn;0
85122;158326-54@158326-54|urn:sbrfsystems:54-asbil;0
61384;15948_00300_00_01@15948|phiz-gate-cpfl-cchb;0
1714;108136145@108718856|phiz-gate-gorod;0
5036;10731062@10731062|phiz-gate-gorod-sb;0
100087;129682-56@129682-56|urn:sbrfsystems:54-asbil;0
61775;13032_00300_00_01@13032|phiz-gate-cpfl-cchb;0
67282;164407241@164407349|phiz-gate-gorod;0
1710;108050522@108718838|phiz-gate-gorod;0
93100;136170656@136170932|urn:sbrfsystems:52-isppn;0
89205;11578_00705_00_01@11578|phiz-gate-cpfl-cchb;0
74586;27336_00300_00_01@27336|phiz-gate-cpfl-cchb;0
117441;MRL_OPFDV@MRL_OPF|urn:sbrfsystems:42-yenisei;0
47122;565180@73340880|phiz-gate-cpfl-skb;0
110871;Org_26921@3319|urn:sbrfsystems:99-rbc;0
44548;47231548@86865053|urn:sbrfsystems:55-isppn;0
7446;76383996@76383996|phiz-gate-gorod-sb;0
17072;81387194@7606053324|phiz-gate-gorod-sb;0
100511;135146-56@135146-56|urn:sbrfsystems:54-asbil;0
95139;111898349@111924225|urn:sbrfsystems:55-isppn;0
90664;85408_50585_00_01@85408|phiz-gate-cpfl-cchb;0
5204;24607255@24607255|phiz-gate-gorod-sb;0
96063;85108847@85110107|urn:sbrfsystems:55-isppn;0
71536;105901702@105901702|phiz-gate-gorod-sb;0
5813;63408467@63408467|phiz-gate-gorod-sb;0
44085;TTTUP9072@ASBC|phiz-gate-cpfl-dvb;0
63485;139143781@161947610|phiz-gate-gorod;0
109822;170102-11@170102-11|urn:sbrfsystems:54-asbil;0
100878;137642-05@137642-05|urn:sbrfsystems:54-asbil;0
63768;22877_51254_00_01@22877|phiz-gate-cpfl-cchb;0
112169;Org_90300@4426|urn:sbrfsystems:99-rbc;0
110683;3504@5358|urn:sbrfsystems:99-rbc;0
49613;96762712@96762712|phiz-gate-gorod-sb;0
52256;TTT78533@ASBC|phiz-gate-cpfl-dvb;0
114599;20793844@81816798|urn:sbrfsystems:55-isppn;0
103109;165541-69@165541-69|urn:sbrfsystems:54-asbil;0
116997;163393632@163397548|phiz-gate-gorod;0
86324;165128-54@165128-54|urn:sbrfsystems:54-asbil;0
29184;35757_52548_00_01@35757|phiz-gate-cpfl-cchb;0
97497;75000612@77519976|urn:sbrfsystems:55-isppn;0
34803;16102386@87666182|gorod-altaj;0
100043;129145-56@129145-56|urn:sbrfsystems:54-asbil;0
62206;32013_52970_00_01@32013|phiz-gate-cpfl-cchb;0
70521;83132424@83137398|urn:sbrfsystems:55-isppn;0
101837;156565-46@156565-46|urn:sbrfsystems:54-asbil;0
79553;11647920697@9399950737|urn:sbrfsystems:49-ufo;0
38160;3396408051@3396408047|urn:sbrfsystems:49-ufo;0
96050;74914489@75529346|urn:sbrfsystems:55-isppn;0
37037;10362489625@9980292990|urn:sbrfsystems:49-ufo;0
78009;1545464@25313064|gorod-bajkal;0
105562;96332-05@96332-05|urn:sbrfsystems:54-asbil;0
103841;167665-56@167665-56|urn:sbrfsystems:54-asbil;0
52839;30163_52010_00_01@30163|phiz-gate-cpfl-cchb;0
109338;4699349@121806643|urn:sbrfsystems:55-isppn;0
56390;10072738640@3014854518|urn:sbrfsystems:49-ufo;0
97207;72477974@72478342|urn:sbrfsystems:55-isppn;0
95334;48198412@49291005|urn:sbrfsystems:55-isppn;0
99702;121108-48@121108-48|urn:sbrfsystems:54-asbil;0
109475;63685244@63685284|gorod-bajkal;0
46131;43310419@43310419|phiz-gate-gorod-sb;0
103063;165479-56@165479-56|urn:sbrfsystems:54-asbil;0
60433;TTT97886@ASBC|phiz-gate-cpfl-dvb;0
117546;3419191560@3419191556|urn:sbrfsystems:49-ufo;0
46794;15281_00300_00_01@15281|phiz-gate-cpfl-cchb;0
4300;22773075@22773075|phiz-gate-gorod-sb;0
108839;10391021691@8303504095|urn:sbrfsystems:49-ufo;0
3342;10928317@10928317|phiz-gate-gorod-sb;0
98969;36593_07944_00_01@36593|urn:sbrfsystems:44-cpfl;0
94950;15074802980@15074802958|urn:sbrfsystems:49-ufo;0
113455;162799349@163386698|phiz-gate-gorod;0
30324;24762@24762|phiz-gate-gorod-sb;0
65627;102740098@7606053324|phiz-gate-gorod-sb;0
3914;33245528@33245528|phiz-gate-gorod-sb;0
102924;164116-69@164116-69|urn:sbrfsystems:54-asbil;0
38236;3435542714@3435542710|urn:sbrfsystems:49-ufo;0
112606;TTTGS8567@ASBC|phiz-gate-cpfl-dvb;0
80906;170255407@170255440|phiz-gate-gorod;0
68649;TTT971004@ASBC|phiz-gate-cpfl-dvb;0
7053;24871521@24871521|phiz-gate-gorod-sb;0
102186;159373-05@159373-05|urn:sbrfsystems:54-asbil;0
116411;171066-69@171066-69|urn:sbrfsystems:54-asbil;0
109077;15608522150@15608488392|urn:sbrfsystems:49-ufo;0
114621;5078274@114361935|urn:sbrfsystems:55-isppn;0
103370;166361-54@166361-54|urn:sbrfsystems:54-asbil;0
114499;35783_52600_00_01@35783|phiz-gate-cpfl-cchb;0
116733;171690-54@171690-54|urn:sbrfsystems:54-asbil;0
99716;121332-48@121332-48|urn:sbrfsystems:54-asbil;0
96001;55986036@55986342|urn:sbrfsystems:55-isppn;0
101041;138895-11@138895-11|urn:sbrfsystems:54-asbil;0
34904;88694072@88694072|phiz-gate-gorod-sb;0
90510;167249-05@167249-05|urn:sbrfsystems:54-asbil;0
24684;DG697718@ASBC|phiz-gate-cpfl-dvb;0
113387;138052444@138052540|urn:sbrfsystems:52-isppn;0
34891;88692268@88692268|phiz-gate-gorod-sb;0
7429;60506329@60506329|phiz-gate-gorod-sb;0
99612;120355-48@120355-48|urn:sbrfsystems:54-asbil;0
76774;82492732@82494983|phiz-gate-cpfl-skb;0
100936;137801-05@137801-05|urn:sbrfsystems:54-asbil;0
50164;20071_51039_00_01@20071|phiz-gate-cpfl-cchb;0
50359;21147_51039_00_01@21147|phiz-gate-cpfl-cchb;0
52740;75130270@75131534|phiz-gate-cpfl-skb;0
106366;50633554@51088724|urn:sbrfsystems:55-isppn;0
36712;10274751303@10075239871|urn:sbrfsystems:49-ufo;0
92213;75679037@75685326|urn:sbrfsystems:55-isppn;0
6940;5109280@5109280|phiz-gate-gorod-sb;0
27807;MRD_GIBDD@MRD_GIBDD|urn:sbrfsystems:42-yenisei;0
106342;50621198@51007601|urn:sbrfsystems:55-isppn;0
69648;77513814@77519666|urn:sbrfsystems:55-isppn;0
75750;66832661@71419616|phiz-gate-cpfl-skb;0
65756;102848424@102848424|phiz-gate-gorod-sb;0
98964;36584_07935_00_01@36584|urn:sbrfsystems:44-cpfl;0
49411;7843661265@7843661256|urn:sbrfsystems:49-ufo;0
5123;14523983@14523983|phiz-gate-gorod-sb;0
69007;108709875@108803930|urn:sbrfsystems:55-isppn;0
104496;86368-54@86368-54|urn:sbrfsystems:54-asbil;0
90571;KRV_PDSHI@PDSHI8612|urn:sbrfsystems:42-yenisei;0
6802;29523474@29523474|phiz-gate-gorod-sb;0
7312;17540588@17540588|phiz-gate-gorod-sb;0
101770;155806-46@155806-46|urn:sbrfsystems:54-asbil;0
5173;14603093@14603093|phiz-gate-gorod-sb;0
99097;111904-69@111904-69|urn:sbrfsystems:54-asbil;0
47996;10213918573@10213915366|urn:sbrfsystems:49-ufo;0
49611;96762377@96762377|phiz-gate-gorod-sb;0
96650;47772850@47773764|urn:sbrfsystems:55-isppn;0
110054;2282@4704|urn:sbrfsystems:99-rbc;0
101281;148455-11@148455-11|urn:sbrfsystems:54-asbil;0
101565;153716-46@153716-46|urn:sbrfsystems:54-asbil;0
30955;67178145@67203726|phiz-gate-cpfl-skb;0
115217;84035344@84045273|urn:sbrfsystems:55-isppn;0
101737;155692-46@155692-46|urn:sbrfsystems:54-asbil;0
102427;160306-69@160306-69|urn:sbrfsystems:54-asbil;0
86402;165290-56@165290-56|urn:sbrfsystems:54-asbil;0
113001;155954-46@155954-46|urn:sbrfsystems:54-asbil;0
5290;35878365@35878365|phiz-gate-gorod-sb;0
92634;TTT33512@ASBC|phiz-gate-cpfl-dvb;0
34970;67260735@67801655|phiz-gate-cpfl-skb;0
96284;107749464@107940296|urn:sbrfsystems:55-isppn;0
109597;169146-56@169146-56|urn:sbrfsystems:54-asbil;0
38186;3405495173@3405495144|urn:sbrfsystems:49-ufo;0
101868;157103-46@157103-46|urn:sbrfsystems:54-asbil;0
91284;TTT81601@ASBC|phiz-gate-cpfl-dvb;0
106774;74785083@75500054|urn:sbrfsystems:55-isppn;0
96593;47582407@47829052|urn:sbrfsystems:55-isppn;0
37324;3014753527@3014753525|urn:sbrfsystems:49-ufo;0
37458;3014786966@3014786964|urn:sbrfsystems:49-ufo;0
103557;166849-69@166849-69|urn:sbrfsystems:54-asbil;0
82030;1536_00314_00_01@1536|phiz-gate-cpfl-cchb;0
117556;4261937683@4261937680|urn:sbrfsystems:49-ufo;0
5101;14523868@14523868|phiz-gate-gorod-sb;0
109761;169786-11@169786-11|urn:sbrfsystems:54-asbil;0
45832;42882032@42882032|phiz-gate-gorod-sb;0
116816;171821-56@171821-56|urn:sbrfsystems:54-asbil;0
5971;797817@760201001|phiz-gate-gorod-sb;0
90697;85442_50585_00_01@85442|phiz-gate-cpfl-cchb;0
28405;76335981@76335981|phiz-gate-gorod-sb;0
94388;37690267@63123171|gorod-bajkal;0
4407;41590050@41590050|phiz-gate-gorod-sb;0
102132;159164-69@159164-69|urn:sbrfsystems:54-asbil;0
37325;3014753729@3014753727|urn:sbrfsystems:49-ufo;0
115328;PRO5@3128_PRO5|phiz-gate-enisey;0
60591;DSD415701@ASBC|phiz-gate-cpfl-dvb;0
34888;16772527@16772527|phiz-gate-gorod-sb;0
96876;50626009@51048136|urn:sbrfsystems:55-isppn;0
4050;10920292@10920292|phiz-gate-gorod-sb;0
114931;TTT971078@ASBC|phiz-gate-cpfl-dvb;0
92265;171883634@171902731|phiz-gate-gorod;0
95000;9666132957@9399948441|urn:sbrfsystems:49-ufo;0
97573;82938748@82939440|urn:sbrfsystems:55-isppn;0
69468;71584789@72476087|urn:sbrfsystems:55-isppn;0
111680;Org_33602@4178|urn:sbrfsystems:99-rbc;0
53228;6242637@75334108|phiz-gate-cpfl-skb;0
107291;106618649@133724518|urn:sbrfsystems:52-isppn;0
3395;18811631@18811631|phiz-gate-gorod-sb;0
89615;66114352@69943267|phiz-gate-cpfl-skb;0
104856;90176-54@90176-54|urn:sbrfsystems:54-asbil;0
4864;20226398@20226398|phiz-gate-gorod-sb;0
109905;133056570@134710820|urn:sbrfsystems:52-isppn;0
26081;20339238@20339238|phiz-gate-gorod-sb;0
41140;93564874@441301001|phiz-gate-gorod-sb;0
115728;85745_00330_00_01@85745|phiz-gate-cpfl-cchb;0
112073;Org_90089@4330|urn:sbrfsystems:99-rbc;0
3478;47047135@47047135|phiz-gate-gorod-sb;0
106070;42234083@42250080|urn:sbrfsystems:55-isppn;0
34834;16548018@16548018|phiz-gate-gorod-sb;0
4426;43626922@43626922|phiz-gate-gorod-sb;0
207;6@6|phiz-gate-iqwave;0
106655;73573363@73749664|urn:sbrfsystems:55-isppn;0
66102;154401570@154402239|phiz-gate-gorod;0
56758;10271162498@9713436907|urn:sbrfsystems:49-ufo;0
3903;31612370@31612370|phiz-gate-gorod-sb;0
4188;20387497@20387497|phiz-gate-gorod-sb;0
30789;87788181@87788181|phiz-gate-gorod-sb;0
37120;10443598975@9713436907|urn:sbrfsystems:49-ufo;0
101180;142394-11@142394-11|urn:sbrfsystems:54-asbil;0
112157;Org_90281@4415|urn:sbrfsystems:99-rbc;0
91144;GPH_VUBO@7102_GAI|phiz-gate-enisey;0
99104;112658-69@112658-69|urn:sbrfsystems:54-asbil;0
6785;20270911@20270911|phiz-gate-gorod-sb;0
105183;91548-54@91548-54|urn:sbrfsystems:54-asbil;0
34908;88694099@88694099|phiz-gate-gorod-sb;0
96297;108709080@108803008|urn:sbrfsystems:55-isppn;0
103796;167528-69@167528-69|urn:sbrfsystems:54-asbil;0
113015;159084-46@159084-46|urn:sbrfsystems:54-asbil;0
100687;135670-56@135670-56|urn:sbrfsystems:54-asbil;0
69814;88568712@88568787|urn:sbrfsystems:55-isppn;0
86679;165644-56@165644-56|urn:sbrfsystems:54-asbil;0
117354;6894616@124544265|urn:sbrfsystems:55-isppn;0
4794;14505132@14505132|phiz-gate-gorod-sb;0
86944;166027-69@166027-69|urn:sbrfsystems:54-asbil;0
5761;56689498@56689498|phiz-gate-gorod-sb;0
116024;38106_52809_00_01@38106|phiz-gate-cpfl-cchb;0
81947;110887188@110887188|phiz-gate-gorod-sb;0
40755;67020471@67503840|phiz-gate-cpfl-skb;0
29701;SKH@7102_SKH|phiz-gate-enisey;0
86955;166044-48@166044-48|urn:sbrfsystems:54-asbil;0
109135;7221458711@6970023655|urn:sbrfsystems:49-ufo;0
114520;TTT33534@ASBC|phiz-gate-cpfl-dvb;0
4780;14502923@14502923|phiz-gate-gorod-sb;0
85323;158741-56@158741-56|urn:sbrfsystems:54-asbil;0
101890;157374-46@157374-46|urn:sbrfsystems:54-asbil;0
115027;TTT977501@ASBC|phiz-gate-cpfl-dvb;0
117050;175054698@175438828|phiz-gate-gorod;0
5942;36386976@352501001|phiz-gate-gorod-sb;0
107555;47576633@47809866|urn:sbrfsystems:55-isppn;0
62480;KRV_ZAG8@KRV_ZAG|urn:sbrfsystems:42-yenisei;0
53611;75751917@75751968|phiz-gate-cpfl-skb;0
52396;UPD9070@ASBC|phiz-gate-cpfl-dvb;0
102027;158160-46@158160-46|urn:sbrfsystems:54-asbil;0
65905;79773766@80485059|phiz-gate-cpfl-skb;0
4381;39110361@39110361|phiz-gate-gorod-sb;0
105886;105217837@105219536|urn:sbrfsystems:55-isppn;0
108426;84990233@84990289|phiz-gate-cpfl-skb;0
116517;171284-05@171284-05|urn:sbrfsystems:54-asbil;0
116210;55137945@123391314|urn:sbrfsystems:55-isppn;0
4735;10707404@10707404|phiz-gate-gorod-sb;0
6903;48699342@48699342|phiz-gate-gorod-sb;0
68429;3014740881@3014740879|urn:sbrfsystems:49-ufo;0
102153;159259-05@159259-05|urn:sbrfsystems:54-asbil;0
33220;4225496@4225496|phiz-gate-gorod-sb;0
80436;21669930@21840700|gorod-bajkal;0
54543;76260916@76261427|phiz-gate-cpfl-skb;0
49355;6628264966@6628261532|urn:sbrfsystems:49-ufo;0
30408;!RKH@3135_RKH|phiz-gate-enisey;0
79545;10975756666@9530537901|urn:sbrfsystems:49-ufo;0
50328;20840_51039_00_01@20840|phiz-gate-cpfl-cchb;0
115664;80524_06107_00_01@80524|phiz-gate-cpfl-cchb;0
72064;106619173@133725014|urn:sbrfsystems:52-isppn;0
82574;TTTN33412@ASBC|phiz-gate-cpfl-dvb;0
91910;96829405@96830120|urn:sbrfsystems:55-isppn;0
97516;75217649@78838284|urn:sbrfsystems:55-isppn;0
94456;10054421384@9530733593|urn:sbrfsystems:49-ufo;0
41303;57062247@57062247|phiz-gate-gorod-sb;0
63709;21506_53146_00_01@21506|phiz-gate-cpfl-cchb;0
4629;61136850@61136850|phiz-gate-gorod-sb;0
106049;36267534@116738538|urn:sbrfsystems:55-isppn;0
3526;60500202@60500202|phiz-gate-gorod-sb;0
116781;171762-54@171762-54|urn:sbrfsystems:54-asbil;0
5414;38124882@38124882|phiz-gate-gorod-sb;0
56116;41007_00000_00_00@41007|urn:sbrfsystems:44-cpfl;0
3190;39849891@39849891|phiz-gate-gorod-sb;0
39719;TTT33010@ASBC|phiz-gate-cpfl-dvb;0
62934;9922463@162675208|phiz-gate-gorod;0
67647;190_00705_00_01@190|phiz-gate-cpfl-cchb;0
95351;48226509@49321045|urn:sbrfsystems:55-isppn;0
113393;138129594@138129815|urn:sbrfsystems:52-isppn;0
61287;91060683@95035953|gorod-altaj;0
7320;73978603@73978603|phiz-gate-gorod-sb;0
66967;!DSAK@3135_DSAK|phiz-gate-enisey;0
111082;Org_29970@3573|urn:sbrfsystems:99-rbc;0
103288;166208-48@166208-48|urn:sbrfsystems:54-asbil;0
116656;171552-54@171552-54|urn:sbrfsystems:54-asbil;0
77307;TTT811225@ASBC|phiz-gate-cpfl-dvb;0
56183;10023338401@9713436907|urn:sbrfsystems:49-ufo;0
116186;114921072@114921108|urn:sbrfsystems:55-isppn;0
112549;TTT91661@ASBC|phiz-gate-cpfl-dvb;0
100085;129680-56@129680-56|urn:sbrfsystems:54-asbil;0
69414;64841067@64841144|urn:sbrfsystems:55-isppn;0
115326;PNET_E@3102_EPRT|phiz-gate-enisey;0
107723;73091999@74060452|urn:sbrfsystems:55-isppn;0
40770;69229824@69942030|phiz-gate-cpfl-skb;0
104540;86649-54@86649-54|urn:sbrfsystems:54-asbil;0
102827;163222-56@163222-56|urn:sbrfsystems:54-asbil;0
67143;!UAGZ02@3128_UAGZ|phiz-gate-enisey;0
108308;168963-54@168963-54|urn:sbrfsystems:54-asbil;0
56075;77577665@77577724|phiz-gate-cpfl-skb;0
92661;63101292@63104376|gorod-bajkal;0
49120;3967286626@3967286623|urn:sbrfsystems:49-ufo;0
101785;155873-46@155873-46|urn:sbrfsystems:54-asbil;0
95283;47582295@47828888|urn:sbrfsystems:55-isppn;0
113551;108400014@108400128|urn:sbrfsystems:55-isppn;0
39407;90462790@90462790|phiz-gate-gorod-sb;0
66544;102939622@102939622|phiz-gate-gorod-sb;0
91100;!UL23@3115_UL|phiz-gate-enisey;0
5581;46217126@46217126|phiz-gate-gorod-sb;0
90463;167098-11@167098-11|urn:sbrfsystems:54-asbil;0
101460;151507-11@151507-11|urn:sbrfsystems:54-asbil;0
96993;55734626@58567345|urn:sbrfsystems:55-isppn;0
61255;57987875@94981889|gorod-altaj;0
62744;130147547@162676200|phiz-gate-gorod;0
99537;118436-48@118436-48|urn:sbrfsystems:54-asbil;0
111858;Org_33799@5622|urn:sbrfsystems:99-rbc;0
41262;16646866@16646866|phiz-gate-gorod-sb;0
108500;40204_19099_00_00@40204|urn:sbrfsystems:44-cpfl;0
45553;81106937@81108279|urn:sbrfsystems:55-isppn;0
74524;129118484@134657535|phiz-gate-gorod;0
103886;167755-54@167755-54|urn:sbrfsystems:54-asbil;0
86488;165418-56@165418-56|urn:sbrfsystems:54-asbil;0
61815;13576_00705_00_01@13576|phiz-gate-cpfl-cchb;0
108219;168696-56@168696-56|urn:sbrfsystems:54-asbil;0
74763;104755974@135700782|urn:sbrfsystems:52-isppn;0
105119;91316-54@91316-54|urn:sbrfsystems:54-asbil;0
47297;1789_00705_00_01@1789|phiz-gate-cpfl-cchb;0
76225;63825993@98106174|gorod-altaj;0
106348;50625287@51090007|urn:sbrfsystems:55-isppn;0
86930;165995-54@165995-54|urn:sbrfsystems:54-asbil;0
102093;159055-46@159055-46|urn:sbrfsystems:54-asbil;0
108406;TTT97639@ASBC|phiz-gate-cpfl-dvb;0
24627;ARS37718@ASBC|phiz-gate-cpfl-dvb;0
107108;94829473@94829642|urn:sbrfsystems:55-isppn;0
90970;!BSER@3112_BSER|phiz-gate-enisey;0
72989;132075170@134102364|urn:sbrfsystems:52-isppn;0
115820;6890719@123144443|urn:sbrfsystems:55-isppn;0
107500;43171819@43178866|urn:sbrfsystems:55-isppn;0
91023;!KK_RIBA2@3128_RBKK|phiz-gate-enisey;0
30725;87749261@87749261|phiz-gate-gorod-sb;0
7679;77848673@77848673|phiz-gate-gorod-sb;0
71304;10242898565@10241968658|urn:sbrfsystems:49-ufo;0
70828;42042_19098_00_01@42042|urn:sbrfsystems:44-cpfl;0
113240;170612-69@170612-69|urn:sbrfsystems:54-asbil;0
112465;TTT78323@ASBC|phiz-gate-cpfl-dvb;0
67219;KLSK@3136_KLSK|phiz-gate-enisey;0
35250;89463600@89463600|phiz-gate-gorod-sb;0
56893;10351305521@9713436907|urn:sbrfsystems:49-ufo;0
116610;171463-54@171463-54|urn:sbrfsystems:54-asbil;0
3689;61119897@61119897|phiz-gate-gorod-sb;0
105604;96852-05@96852-05|urn:sbrfsystems:54-asbil;0
70874;42211_19099_00_01@42211|urn:sbrfsystems:44-cpfl;0
7091;63679571@63679571|phiz-gate-gorod-sb;0
117730;136714119@136714203|urn:sbrfsystems:52-isppn;0
112273;sk_allians@4521|urn:sbrfsystems:99-rbc;0
39585;91111959@91111959|phiz-gate-gorod-sb;0
39375;16752881@16752881|phiz-gate-gorod-sb;0
63030;TTT95426@ASBC|phiz-gate-cpfl-dvb;0
39159;9088046654@9088036595|urn:sbrfsystems:49-ufo;0
115138;117297424@117297900|urn:sbrfsystems:55-isppn;0
66923;!CFSZ@3136_CFSZ|phiz-gate-enisey;0
109834;115348388@115348388|phiz-gate-gorod-sb;0
96201;23697_00742_00_01@23697|phiz-gate-cpfl-cchb;0
56678;10202787267@10075239871|urn:sbrfsystems:49-ufo;0
34899;88673234@88673234|phiz-gate-gorod-sb;0
91027;!KOMF@7102_KOMF|phiz-gate-enisey;0
35186;88695314@88695314|phiz-gate-gorod-sb;0
95342;48200291@49321622|urn:sbrfsystems:55-isppn;0
54422;38020_52970_00_01@38020|phiz-gate-cpfl-cchb;0
74800;116388147@135699285|urn:sbrfsystems:52-isppn;0
116553;171357-56@171357-56|urn:sbrfsystems:54-asbil;0
7575;76853889@76853889|phiz-gate-gorod-sb;0
56152;DSD64157@ASBC|phiz-gate-cpfl-dvb;0
91258;4577434@118222134|urn:sbrfsystems:55-isppn;0
101803;155993-46@155993-46|urn:sbrfsystems:54-asbil;0
62847;2623234@162671259|phiz-gate-gorod;0
53074;DSKMS094C@ASBC|phiz-gate-cpfl-dvb;0
99489;118065-48@118065-48|urn:sbrfsystems:54-asbil;0
115371;24231758@102192318|urn:sbrfsystems:55-isppn;0
103508;166755-46@166755-46|urn:sbrfsystems:54-asbil;0
4411;42045883@42045883|phiz-gate-gorod-sb;0
99393;117590-54@117590-54|urn:sbrfsystems:54-asbil;0
107159;96487776@96487961|urn:sbrfsystems:55-isppn;0
91384;96422879@99799101|gorod-altaj;0
109254;172972243@173020747|phiz-gate-gorod;0
77372;67537320@67677393|phiz-gate-cpfl-skb;0
61812;13572_00902_00_01@13572|phiz-gate-cpfl-cchb;0
116108;75314925@123205833|urn:sbrfsystems:55-isppn;0
60602;STE28635@ASBC|phiz-gate-cpfl-dvb;0
